head,relation,tail,head_type,tail_type,confidence,evidence,pattern_names,section_titles,source_files,record_count,source_row_ids,source_relations,conflicting_relations,disambiguation_score,disambiguation_method,disambiguation_basis
虚引用也,is_a,PhantomReference,引用类型实体,引用类型实体,0.7400,"虚引用也被称作幻影引用,是最弱的引用关系,可以用PhantomReference来描述,他必须和ReferenceQueue一起使用,同样的当发生GC的时候,虚引用也会被回收",上下位关系,全文,JVM.txt,1,217,is_a,,0.7480,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.748, conf=0.740, support=1, cues=上下位"
虚拟机栈,causes,栈溢出,内存区域实体,场景与问题实体,0.8020,"如果递归没有正确的终止条件,栈帧会不断累积,最终超过虚拟机栈的最大容量,导致栈溢出",因果关系,全文,JVM.txt,1,79,causes,,0.7966,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"causes: score=0.797, conf=0.802, support=1, cues=因果,导致"
虚拟机栈,is_a,GC Roots,内存区域实体,垃圾回收核心概念实体,0.8000,GC Roots对象包括:虚拟机栈(栈帧中的本地变量表)中引用的对象、方法区中类静态属性引用的对象、本地方法栈中JNI(Java Native Interface)引用的对象、活跃线程的引用等,上位包含关系,使用ThreadLocal,JVM.txt,1,82,is_a,,0.6288,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.629, conf=0.800, support=1, cues=!包含,!包括"
虚拟机栈,is_a,JVM,内存区域实体,领域实体,0.7760,"根据 JDK 8 规范,JVM 运行时内存共分为虚拟机栈、堆、元空间、程序计数器、本地方法栈五个部分",上位包含关系,全文,JVM.txt,1,131,is_a,,0.6416,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.642, conf=0.776, support=1, cues=!包含"
解析,is_a,常量池,类加载过程实体,方法区与元数据相关实体,0.8380,解析:解析阶段是虚拟机将常量池的「符号引用」直接替换为「直接引用」的过程,上下位关系,使用ThreadLocal,JVM.txt,1,31,is_a,,0.8088,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.809, conf=0.838, support=1, cues=上下位"
解析,is_a,直接引用,类加载过程实体,方法区与元数据相关实体,0.7420,解析:解析阶段是虚拟机将常量池的「符号引用」直接替换为「直接引用」的过程,上下位关系,使用ThreadLocal,JVM.txt,1,212,is_a,,0.7493,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.749, conf=0.742, support=1, cues=上下位"
解析,is_a,符号引用,类加载过程实体,方法区与元数据相关实体,0.8080,解析:解析阶段是虚拟机将常量池的「符号引用」直接替换为「直接引用」的过程,上下位关系,使用ThreadLocal,JVM.txt,1,70,is_a,,0.7902,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.790, conf=0.808, support=1, cues=上下位"
运行时常量池,has_part,常量池,内存区域实体,方法区与元数据相关实体,0.7500,"运行时常量池:存储着在类文件中的常量池数据,在类加载后在方法区生成该运行时常量池",枚举结构关系,全文,JVM.txt,1,190 | 358,has_part | is_a,is_a,0.7502,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"has_part: score=0.750, conf=0.750, support=1, cues=枚举结构；is_a: score=0.547, conf=0.668, support=1, cues=!包含,!包括"
运行时常量池,has_part,方法区,内存区域实体,内存区域实体,0.7780,"运行时常量池:是方法区的一部分,用于存放编译期生成的各种字面量和符号引用,具有动态性,运行时也可将新的常量放入池中",枚举结构关系,全文,JVM.txt,1,129,has_part,,0.7561,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.756, conf=0.778, support=1, cues=枚举结构,一部分,!用于"
运行时常量池,has_part,类加载,内存区域实体,领域实体,0.7080,"运行时常量池:存储着在类文件中的常量池数据,在类加载后在方法区生成该运行时常量池",枚举结构关系,全文,JVM.txt,1,286,has_part,,0.7242,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.724, conf=0.708, support=1, cues=枚举结构"
运行时常量池,used_for,字面量,内存区域实体,对象与字符串相关实体,0.7280,"运行时常量池:是方法区的一部分,用于存放编译期生成的各种字面量和符号引用,具有动态性,运行时也可将新的常量放入池中",用途关系,全文,JVM.txt,1,198 | 235 | 342,is_a | used_for | has_part,is_a | has_part,0.7467,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"used_for: score=0.747, conf=0.728, support=1, cues=用途,用于；is_a: score=0.725, conf=0.748, support=1, cues=上下位,!用于；has_part: score=0.694, conf=0.678, support=1, cues=枚举结构,一部分,!用于"
运行时常量池,used_for,常量,内存区域实体,方法区与元数据相关实体,0.6600,"运行时常量池:是方法区的一部分,用于存放编译期生成的各种字面量和符号引用,具有动态性,运行时也可将新的常量放入池中",用途关系,全文,JVM.txt,1,227 | 386,is_a | used_for,is_a,0.7045,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"used_for: score=0.705, conf=0.660, support=1, cues=用途,用于；is_a: score=0.588, conf=0.734, support=1, cues=!包含,!包括"
运行时常量池,used_for,符号引用,内存区域实体,方法区与元数据相关实体,0.7040,"运行时常量池:是方法区的一部分,用于存放编译期生成的各种字面量和符号引用,具有动态性,运行时也可将新的常量放入池中",用途关系,全文,JVM.txt,1,243 | 290,is_a | used_for,is_a,0.7318,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"used_for: score=0.732, conf=0.704, support=1, cues=用途,用于；is_a: score=0.711, conf=0.724, support=1, cues=上下位,!用于"
连接,causes,OutOfMemoryError,类加载过程实体,异常与错误实体,0.7180,"这些未正常关闭的连接,如果不进行处理,轻则影响程序性能,重则导致OutOfMemoryError异常发生",因果关系,未关闭的资源,JVM.txt,1,257,causes,,0.7445,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"causes: score=0.744, conf=0.718, support=1, cues=因果,导致"
连接,has_part,准备,类加载过程实体,类加载过程实体,0.7660,连接:验证、准备、解析 3 个阶段统称为连接,枚举结构关系,使用ThreadLocal,JVM.txt,1,157,has_part,,0.7602,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.760, conf=0.766, support=1, cues=枚举结构"
连接,has_part,解析,类加载过程实体,类加载过程实体,0.7480,连接:验证、准备、解析 3 个阶段统称为连接,枚举结构关系,使用ThreadLocal,JVM.txt,1,199,has_part,,0.7490,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.749, conf=0.748, support=1, cues=枚举结构"
连接,has_part,验证,类加载过程实体,类加载过程实体,0.7840,连接:验证、准备、解析 3 个阶段统称为连接,枚举结构关系,使用ThreadLocal,JVM.txt,1,116,has_part,,0.7713,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.771, conf=0.784, support=1, cues=枚举结构"
重定位阶段,causes,指针,垃圾回收算法实体,栈与栈帧相关实体,0.6500,"重定位阶段,因为转移导致对象的地址发生了变化,在重定位阶段,所有指向对象旧地址的指针都要调整到对象新的地址上",因果关系,使用ThreadLocal,JVM.txt,1,390,causes,,0.7023,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"causes: score=0.702, conf=0.650, support=1, cues=因果,导致"
静态变量,has_part,类初始化,方法区与元数据相关实体,类加载过程实体,0.7200,"静态变量:存储类的静态变量,这些变量在类初始化的时候被赋值",枚举结构关系,全文,JVM.txt,1,249,has_part,,0.7316,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.732, conf=0.720, support=1, cues=枚举结构"
静态集合,has_part,ArrayList,场景与问题实体,代码与容器实体,0.6960,"静态集合:使用静态数据结构(如HashMap或ArrayList)存储对象,且未清理",枚举结构关系,全文,JVM.txt,1,303,has_part,,0.7168,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.717, conf=0.696, support=1, cues=枚举结构"
静态集合,has_part,HashMap,场景与问题实体,代码与容器实体,0.7440,"静态集合:使用静态数据结构(如HashMap或ArrayList)存储对象,且未清理",枚举结构关系,全文,JVM.txt,1,205,has_part,,0.7465,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.747, conf=0.744, support=1, cues=枚举结构"
静态集合,has_part,使用,场景与问题实体,类加载过程实体,0.8040,"静态集合:使用静态数据结构(如HashMap或ArrayList)存储对象,且未清理",枚举结构关系,全文,JVM.txt,1,75,has_part,,0.7837,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.784, conf=0.804, support=1, cues=枚举结构"
首先是加载阶段,is_a,JVM,类加载过程实体,领域实体,0.6800,"首先是加载阶段(Loading),它是 Java 将字节码数据从不同的数据源读取到 JVM 中,并映射为 JVM 认可的数据结构(Class 对象),这里的数据源可能是各种各样的形态,如 jar 文件、class 文件,甚至是网络数据源等",上下位关系,使用ThreadLocal,JVM.txt,1,339,is_a,,0.7108,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.711, conf=0.680, support=1, cues=上下位"
验证,has_part,加载,类加载过程实体,类加载过程实体,0.5900,"验证:确保class文件中的字节流包含的信息,符合当前虚拟机的要求,保证这个被加载的class类的正确性,不会危害到虚拟机的安全",整体部分关系,使用ThreadLocal,JVM.txt,1,410,has_part,,0.6671,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.667, conf=0.590, support=1, cues=整体部分,包含"
验证,is_a,JVM,类加载过程实体,领域实体,0.7120,"验证(Verification),这是虚拟机安全的重要保障,JVM 需要核验字节信息是符合 Java 虚拟机规范的,否则就被认为是 VerifyError,这样就防止了恶意信息或者不合规的信息危害 JVM 的运行,验证阶段有可能触发更多 class 的加载",上下位关系,使用ThreadLocal,JVM.txt,1,275,is_a,,0.7307,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.731, conf=0.712, support=1, cues=上下位"
